NAIP Entity ID ,State,Agency,Vendor,Map Projection,Projection Zone,Datum,Resolution,Units,Number of Bands,Sensor Type,Project Name,Acquisition Date,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Browse Link
M_2909522_SE_15_060_20181126,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/26,29°39'22.54"N,95°16'52.59"W,29°41'19.75"N,95°18'55.97"W,29°41'23.91"N,95°14'54.59"W,29°37'25.29"N,95°14'49.29"W,29°37'21.14"N,95°18'50.51"W,29.6562611,-95.2812749,29.6888194,-95.3155472,29.6899749,-95.2484971,29.6236916,-95.2470249,29.6225388,-95.3140305,M_2909522_SE_15_060_20181126,2783382,https://earthexplorer.usgs.gov/browse-link/15920/2783382
M_2909523_NE_15_060_20181126,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/26,29°43'07.55"N,95°09'22.48"W,29°45'04.88"N,95°11'25.59"W,29°45'08.82"N,95°07'24.48"W,29°41'10.18"N,95°07'19.46"W,29°41'06.26"N,95°11'20.41"W,29.7187638,-95.1562444,29.7513555,-95.1904416,29.75245,-95.1234666,29.686161,-95.1220721,29.6850721,-95.1890027,M_2909523_NE_15_060_20181126,2783384,https://earthexplorer.usgs.gov/browse-link/15920/2783384
M_2909523_NW_15_060_20181126,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/26,29°43'07.53"N,95°13'07.63"W,29°45'04.80"N,95°15'10.91"W,29°45'08.85"N,95°11'09.59"W,29°41'10.22"N,95°11'04.42"W,29°41'06.19"N,95°15'05.58"W,29.7187582,-95.218786,29.7513333,-95.2530305,29.7524583,-95.1859971,29.6861721,-95.184561,29.6850527,-95.25155,M_2909523_NW_15_060_20181126,2783385,https://earthexplorer.usgs.gov/browse-link/15920/2783385
M_2909523_SE_15_060_20181126,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/26,29°39'22.57"N,95°09'22.48"W,29°41'19.81"N,95°11'25.61"W,29°41'23.74"N,95°07'24.43"W,29°37'25.30"N,95°07'19.43"W,29°37'21.38"N,95°11'20.44"W,29.6562694,-95.1562444,29.688836,-95.1904471,29.6899277,-95.1234527,29.6236943,-95.1220638,29.6226054,-95.189011,M_2909523_SE_15_060_20181126,2783386,https://earthexplorer.usgs.gov/browse-link/15920/2783386
M_2909523_SW_15_060_20181126,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/26,29°39'22.46"N,95°13'07.48"W,29°41'19.74"N,95°15'10.79"W,29°41'23.78"N,95°11'09.40"W,29°37'25.15"N,95°11'04.24"W,29°37'21.12"N,95°15'05.48"W,29.6562388,-95.2187443,29.6888166,-95.2529972,29.6899388,-95.1859444,29.6236527,-95.184511,29.6225332,-95.2515222,M_2909523_SW_15_060_20181126,2783387,https://earthexplorer.usgs.gov/browse-link/15920/2783387
M_2909524_NW_15_060_20181126,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/26,29°43'07.56"N,95°05'37.56"W,29°45'04.86"N,95°07'40.48"W,29°45'08.67"N,95°03'39.59"W,29°41'10.22"N,95°03'34.72"W,29°41'06.42"N,95°07'35.45"W,29.7187666,-95.0937666,29.75135,-95.127911,29.7524083,-95.0609972,29.6861721,-95.0596444,29.6851166,-95.1265138,M_2909524_NW_15_060_20181126,2783389,https://earthexplorer.usgs.gov/browse-link/15920/2783389
M_2909524_SW_15_060_20181126,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/26,29°39'22.48"N,95°05'37.47"W,29°41'19.78"N,95°07'40.42"W,29°41'23.59"N,95°03'39.46"W,29°37'25.14"N,95°03'34.60"W,29°37'21.34"N,95°07'35.40"W,29.6562444,-95.0937416,29.6888277,-95.1278943,29.689886,-95.0609611,29.6236499,-95.0596111,29.6225943,-95.1264999,M_2909524_SW_15_060_20181126,2783391,https://earthexplorer.usgs.gov/browse-link/15920/2783391
M_2909530_NE_15_060_20181126,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/26,29°35'37.47"N,95°16'52.54"W,29°37'34.69"N,95°18'55.95"W,29°37'38.84"N,95°14'54.50"W,29°33'40.22"N,95°14'49.20"W,29°33'36.08"N,95°18'50.50"W,29.5937416,-95.281261,29.6263027,-95.3155416,29.6274554,-95.2484721,29.5611722,-95.2469999,29.5600222,-95.3140277,M_2909530_NE_15_060_20181126,2783412,https://earthexplorer.usgs.gov/browse-link/15920/2783412
M_2909531_NE_15_060_20181126,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/26,29°35'37.50"N,95°09'22.48"W,29°37'34.74"N,95°11'25.64"W,29°37'38.66"N,95°07'24.39"W,29°33'40.22"N,95°07'19.40"W,29°33'36.30"N,95°11'20.49"W,29.5937499,-95.1562444,29.6263166,-95.1904555,29.6274054,-95.1234416,29.5611722,-95.1220554,29.5600833,-95.1890249,M_2909531_NE_15_060_20181126,2783416,https://earthexplorer.usgs.gov/browse-link/15920/2783416
M_2909531_NW_15_060_20181126,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/26,29°35'37.59"N,95°13'07.46"W,29°37'34.87"N,95°15'10.69"W,29°37'38.90"N,95°11'09.45"W,29°33'40.27"N,95°11'04.30"W,29°33'36.24"N,95°15'05.39"W,29.5937749,-95.2187388,29.6263527,-95.2529694,29.6274721,-95.1859583,29.5611861,-95.1845277,29.5600666,-95.2514972,M_2909531_NW_15_060_20181126,2783417,https://earthexplorer.usgs.gov/browse-link/15920/2783417
M_2909532_NW_15_060_20181126,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/26,29°35'37.59"N,95°05'37.61"W,29°37'34.90"N,95°07'40.59"W,29°37'38.70"N,95°03'39.56"W,29°33'40.25"N,95°03'34.71"W,29°33'36.45"N,95°07'35.59"W,29.5937749,-95.0937805,29.626361,-95.1279416,29.6274166,-95.0609888,29.5611805,-95.0596416,29.560125,-95.1265527,M_2909532_NW_15_060_20181126,2783421,https://earthexplorer.usgs.gov/browse-link/15920/2783421
M_2909417_NW_15_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,29°43'07.54"N,94°58'07.59"W,29°45'04.87"N,95°00'10.25"W,29°45'08.46"N,94°56'09.57"W,29°41'10.18"N,94°56'05.00"W,29°41'06.61"N,95°00'05.52"W,29.718761,-94.9687749,29.7513527,-95.0028472,29.75235,-94.9359916,29.686161,-94.9347221,29.6851694,-95.0015333,M_2909417_NW_15_060_20181120,2783220,https://earthexplorer.usgs.gov/browse-link/15920/2783220
M_2909417_SW_15_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,29°39'22.46"N,94°58'07.55"W,29°41'19.79"N,95°00'10.25"W,29°41'23.37"N,94°56'09.49"W,29°37'25.09"N,94°56'04.93"W,29°37'21.52"N,95°00'05.53"W,29.6562388,-94.9687638,29.6888305,-95.0028472,29.6898249,-94.9359694,29.623636,-94.9347027,29.6226443,-95.0015361,M_2909417_SW_15_060_20181120,2783223,https://earthexplorer.usgs.gov/browse-link/15920/2783223
M_2909425_NW_15_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,29°35'37.56"N,94°58'07.52"W,29°37'34.89"N,95°00'10.26"W,29°37'38.47"N,94°56'09.42"W,29°33'40.19"N,94°56'04.87"W,29°33'36.62"N,95°00'05.55"W,29.5937666,-94.9687554,29.6263582,-95.00285,29.6273527,-94.9359499,29.5611638,-94.934686,29.5601722,-95.0015416,M_2909425_NW_15_060_20181120,2783249,https://earthexplorer.usgs.gov/browse-link/15920/2783249
M_2909516_SE_15_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,29°46'52.54"N,95°01'52.59"W,29°48'49.80"N,95°03'55.52"W,29°48'53.51"N,94°59'54.47"W,29°44'55.24"N,94°59'49.74"W,29°44'51.55"N,95°03'50.63"W,29.781261,-95.0312749,29.8138333,-95.0654222,29.8148638,-94.9984638,29.7486777,-94.9971499,29.7476527,-95.0640638,M_2909516_SE_15_060_20181120,2783358,https://earthexplorer.usgs.gov/browse-link/15920/2783358
M_2909524_NE_15_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,29°43'07.46"N,95°01'52.52"W,29°45'04.72"N,95°03'55.37"W,29°45'08.42"N,94°59'54.47"W,29°41'10.16"N,94°59'49.75"W,29°41'06.47"N,95°03'50.49"W,29.7187388,-95.0312554,29.7513111,-95.0653805,29.7523388,-94.9984638,29.6861555,-94.9971527,29.6851305,-95.064025,M_2909524_NE_15_060_20181120,2783388,https://earthexplorer.usgs.gov/browse-link/15920/2783388
M_2909524_SE_15_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,29°39'22.57"N,95°01'52.57"W,29°41'19.84"N,95°03'55.45"W,29°41'23.53"N,94°59'54.48"W,29°37'25.26"N,94°59'49.77"W,29°37'21.58"N,95°03'50.58"W,29.6562694,-95.0312693,29.6888444,-95.0654027,29.6898694,-94.9984666,29.6236832,-94.9971583,29.622661,-95.06405,M_2909524_SE_15_060_20181120,2783390,https://earthexplorer.usgs.gov/browse-link/15920/2783390
M_2909532_NE_15_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,15N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,29°35'37.48"N,95°01'52.51"W,29°37'34.76"N,95°03'55.31"W,29°37'38.45"N,94°59'54.49"W,29°33'40.18"N,94°59'49.79"W,29°33'36.49"N,95°03'50.46"W,29.5937444,-95.0312527,29.6263221,-95.0653638,29.6273471,-94.9984694,29.5611611,-94.9971638,29.5601361,-95.0640166,M_2909532_NE_15_060_20181120,2783420,https://earthexplorer.usgs.gov/browse-link/15920/2783420
